股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh688058,宝兰德,2020-07-15,173.99,174.88,157.1,161.4,171.0,1313385.0,218355050.0
sh688058,宝兰德,2020-07-16,161.29,165.99,150.0,150.0,161.4,823987.0,131113311.0
sh688058,宝兰德,2020-07-17,150.4,153.27,143.55,146.64,150.0,873410.0,130412043.0
