股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh601016,节能风电,2020-07-15,2.6,2.62,2.5,2.53,2.57,61302767.0,156660037.0
sh601016,节能风电,2020-07-16,2.52,2.57,2.41,2.43,2.53,55228301.0,137890752.0
sh601016,节能风电,2020-07-17,2.43,2.47,2.37,2.39,2.43,47951348.0,115618323.0
