股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002979,雷赛智能,2020-07-15,40.35,40.5,36.1,37.4,39.97,10058416.0,383718049.0
sz002979,雷赛智能,2020-07-16,37.4,37.8,33.66,33.66,37.4,9823634.0,349413767.0
sz002979,雷赛智能,2020-07-17,33.71,34.49,32.82,33.74,33.66,6514954.0,219719362.0
