股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002727,一心堂,2020-07-15,36.15,38.96,35.94,37.76,36.46,14650841.0,553409544.0
sz002727,一心堂,2020-07-16,37.8,38.01,34.3,34.4,37.76,14462041.0,517294644.0
sz002727,一心堂,2020-07-17,33.8,35.06,33.52,34.06,34.4,8317046.0,284603663.0
