股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600243,*ST海华,2020-07-15,2.78,2.81,2.67,2.68,2.8,2025924.0,5516328.0
sh600243,*ST海华,2020-07-16,2.72,2.72,2.63,2.64,2.68,1337041.0,3581650.0
sh600243,*ST海华,2020-07-17,2.64,2.68,2.61,2.64,2.64,689913.0,1823195.0
