股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000860,顺鑫农业,2020-07-15,69.8,75.2,68.32,72.55,69.0,18555033.0,1322514972.0
sz000860,顺鑫农业,2020-07-16,70.9,71.4,65.31,65.35,72.55,18962656.0,1292648528.0
sz000860,顺鑫农业,2020-07-17,64.3,67.62,62.91,65.46,65.35,11603769.0,756175831.0
