股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh688500,N慧辰,2020-07-16,100.0,121.0,89.98,109.01,34.21,12926421.0,1314809649.0
sh688500,慧辰资讯,2020-07-17,103.55,105.58,80.52,82.69,109.01,8600418.0,807835866.0
