股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603222,济民制药,2020-07-15,35.17,35.45,34.93,34.98,35.19,3005820.0,105814555.0
sh603222,济民制药,2020-07-16,34.98,34.99,34.3,34.49,34.98,3316800.0,114493933.0
sh603222,济民制药,2020-07-17,34.57,34.57,34.11,34.3,34.49,1721187.0,58958875.0
