股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh601811,新华文轩,2020-07-15,11.37,11.43,11.02,11.06,11.31,3440876.0,38375254.0
sh601811,新华文轩,2020-07-16,11.07,11.22,10.7,10.75,11.06,3158235.0,34591384.0
sh601811,新华文轩,2020-07-17,10.79,10.83,10.57,10.68,10.75,2671298.0,28526388.0
