股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002642,荣之联,2020-07-15,7.21,7.49,7.04,7.1,7.19,33806192.0,246380375.0
sz002642,荣之联,2020-07-16,7.05,7.11,6.56,6.69,7.1,30613101.0,209920395.0
sz002642,荣之联,2020-07-17,6.69,6.83,6.45,6.61,6.69,16905507.0,111847087.0
