股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603199,九华旅游,2020-07-15,24.0,25.2,24.0,25.2,22.91,7242178.0,179796937.0
sh603199,九华旅游,2020-07-16,24.18,24.2,22.68,22.68,25.2,4022532.0,93217653.0
sh603199,九华旅游,2020-07-17,22.73,23.42,22.0,22.92,22.68,2576640.0,58966524.0
