股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600506,香梨股份,2020-07-15,11.12,11.66,11.02,11.54,11.08,21701382.0,246770818.0
sh600506,香梨股份,2020-07-16,11.39,11.4,10.45,10.69,11.54,13004391.0,142884288.0
sh600506,香梨股份,2020-07-17,10.77,10.97,10.4,10.82,10.69,7037023.0,75593900.0
