股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603909,合诚股份,2020-07-15,17.16,17.45,16.91,17.09,17.17,1424725.0,24408276.0
sh603909,合诚股份,2020-07-16,17.22,17.31,16.74,16.75,17.09,1436100.0,24430685.0
sh603909,合诚股份,2020-07-17,16.75,17.0,16.5,16.93,16.75,1063640.0,17739979.0
