股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000700,模塑科技,2020-07-15,9.0,9.06,8.38,8.47,9.06,55777972.0,483882817.0
sz000700,模塑科技,2020-07-16,8.3,8.58,7.7,7.91,8.47,43762144.0,357888420.0
sz000700,模塑科技,2020-07-17,7.85,8.08,7.71,7.88,7.91,25234591.0,198925377.0
