股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603813,原尚股份,2020-07-15,18.44,18.59,17.8,17.83,18.52,2930160.0,53046013.0
sh603813,原尚股份,2020-07-16,17.9,18.0,17.5,17.63,17.83,1975090.0,35113770.0
sh603813,原尚股份,2020-07-17,17.65,17.95,17.6,17.8,17.63,989500.0,17562616.0
