股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300312,邦讯技术,2020-07-15,4.98,5.05,4.7,4.71,5.06,21426727.0,103564245.0
sz300312,邦讯技术,2020-07-16,4.71,4.9,4.52,4.56,4.71,17043578.0,80704823.0
sz300312,邦讯技术,2020-07-17,4.48,4.61,4.28,4.34,4.56,18284389.0,80397443.0
