股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300239,东宝生物,2020-07-15,5.07,5.1,4.91,4.93,5.04,10775448.0,54069220.0
sz300239,东宝生物,2020-07-16,4.96,4.98,4.7,4.72,4.93,9107910.0,44106104.0
sz300239,东宝生物,2020-07-17,4.72,4.78,4.66,4.7,4.72,5684292.0,26863509.0
