股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300781,因赛集团,2020-07-15,33.13,33.45,31.74,32.8,32.96,3092656.0,100591056.0
sz300781,因赛集团,2020-07-16,32.5,32.92,30.0,30.1,32.8,2648781.0,83742874.0
sz300781,因赛集团,2020-07-17,30.32,30.42,29.2,29.22,30.1,1914375.0,57048111.0
