股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603787,新日股份,2020-07-15,22.55,23.0,21.81,22.75,22.51,7284517.0,163426485.0
sh603787,新日股份,2020-07-16,22.3,22.39,20.51,21.33,22.75,7778100.0,164278084.0
sh603787,新日股份,2020-07-17,21.0,22.0,19.69,21.09,21.33,6191300.0,130234840.0
