股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300470,中密控股,2020-07-15,35.77,37.48,35.02,36.68,35.9,3025372.0,110574044.0
sz300470,中密控股,2020-07-16,37.1,37.65,34.9,35.31,36.68,3053841.0,112122057.0
sz300470,中密控股,2020-07-17,36.13,38.3,35.94,37.81,35.31,4927607.0,184394575.0
