股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh601086,国芳集团,2020-07-15,5.36,5.4,5.17,5.19,5.4,14566273.0,76619744.0
sh601086,国芳集团,2020-07-16,5.22,5.23,4.95,4.97,5.19,8706700.0,44356066.0
sh601086,国芳集团,2020-07-17,4.99,5.01,4.89,4.95,4.97,7080874.0,35002832.0
