股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300536,农尚环境,2020-07-15,10.62,11.5,10.16,11.13,10.56,25986202.0,278899821.0
sz300536,农尚环境,2020-07-16,10.7,12.19,10.7,11.25,11.13,20050726.0,231861973.0
sz300536,农尚环境,2020-07-17,11.36,11.82,10.5,11.44,11.25,12209226.0,137441176.0
