股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600354,*ST敦种,2020-07-15,4.7,4.72,4.6,4.62,4.77,6804800.0,31676460.0
sh600354,*ST敦种,2020-07-16,4.63,4.83,4.55,4.59,4.62,10356095.0,48551736.0
sh600354,*ST敦种,2020-07-17,4.55,4.72,4.55,4.65,4.59,6953358.0,32247763.0
