股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002012,凯恩股份,2020-07-15,6.42,6.43,6.15,6.17,6.38,30048473.0,188085520.0
sz002012,凯恩股份,2020-07-16,6.2,6.26,5.91,5.94,6.17,24033237.0,146632847.0
sz002012,凯恩股份,2020-07-17,5.96,6.06,5.9,6.01,5.94,16043897.0,96081848.0
