股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh601588,北辰实业,2020-07-15,3.09,3.12,2.99,3.0,3.1,28105721.0,85395162.0
sh601588,北辰实业,2020-07-16,3.01,3.03,2.89,2.9,3.0,22537030.0,66899391.0
sh601588,北辰实业,2020-07-17,2.89,2.93,2.82,2.87,2.9,19588472.0,56275262.0
