股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000782,美达股份,2020-07-15,3.5,3.53,3.37,3.39,3.51,7275157.0,24993702.0
sz000782,美达股份,2020-07-16,3.4,3.44,3.31,3.32,3.39,7301409.0,24676879.0
sz000782,美达股份,2020-07-17,3.32,3.38,3.31,3.35,3.32,4338067.0,14491416.0
