股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh601390,中国中铁,2020-07-15,5.8,5.83,5.6,5.61,5.79,98379483.0,558657326.0
sh601390,中国中铁,2020-07-16,5.62,5.71,5.52,5.54,5.61,103865584.0,583589570.0
sh601390,中国中铁,2020-07-17,5.55,5.58,5.5,5.54,5.54,69514356.0,385582089.0
