股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300498,温氏股份,2020-07-15,26.19,26.25,25.5,25.64,26.11,76484264.0,1975821385.0
sz300498,温氏股份,2020-07-16,25.68,25.76,23.78,23.83,25.64,93664210.0,2303854899.0
sz300498,温氏股份,2020-07-17,23.83,24.43,23.63,24.02,23.83,52909582.0,1271276522.0
