股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600196,复星医药,2020-07-15,39.96,42.83,39.5,42.83,38.94,133755653.0,5628433022.0
sh600196,复星医药,2020-07-16,42.8,42.8,38.55,38.55,42.83,128703138.0,5164671894.0
sh600196,复星医药,2020-07-17,38.15,40.88,37.39,40.1,38.55,83549550.0,3304881064.0
