股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603949,雪龙集团,2020-07-15,23.1,23.5,22.49,22.62,23.54,5694815.0,130137662.0
sh603949,雪龙集团,2020-07-16,22.63,22.81,21.1,21.44,22.62,5217933.0,114558518.0
sh603949,雪龙集团,2020-07-17,21.2,21.75,21.13,21.28,21.44,2434442.0,52121310.0
