股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000078,海王生物,2020-07-15,4.81,4.89,4.61,4.62,4.8,86167847.0,407971806.0
sz000078,海王生物,2020-07-16,4.62,4.65,4.3,4.33,4.62,82400316.0,368066518.0
sz000078,海王生物,2020-07-17,4.31,4.42,4.31,4.37,4.33,43843285.0,191106241.0
