股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002538,司尔特,2020-07-15,5.56,5.59,5.39,5.41,5.61,22536650.0,123708812.0
sz002538,司尔特,2020-07-16,5.43,5.48,5.2,5.26,5.41,20048270.0,107350522.0
sz002538,司尔特,2020-07-17,5.23,5.32,5.2,5.26,5.26,14202548.0,74820769.0
