股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603721,中广天择,2020-07-15,27.33,27.55,25.56,25.6,27.3,7494285.0,198642441.0
sh603721,中广天择,2020-07-16,25.58,26.1,23.1,23.2,25.6,6293995.0,155280329.0
sh603721,中广天择,2020-07-17,23.3,23.65,22.14,22.45,23.2,5281780.0,119352903.0
