股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002715,登云股份,2020-07-15,28.0,29.39,27.83,28.37,27.96,1674700.0,47832841.0
sz002715,登云股份,2020-07-16,28.36,28.59,26.4,26.52,28.37,1324070.0,36369176.0
sz002715,登云股份,2020-07-17,26.38,26.84,25.33,26.53,26.52,1063301.0,27782675.0
