股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600312,平高电气,2020-07-15,8.95,9.03,8.45,8.51,8.77,35078811.0,304702302.0
sh600312,平高电气,2020-07-16,8.49,8.6,8.08,8.16,8.51,28594264.0,239815525.0
sh600312,XD平高电,2020-07-17,8.1,8.23,7.88,7.99,8.11,22200339.0,178525431.0
