股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300719,安达维尔,2020-07-15,15.0,15.08,13.87,13.95,14.6,14043935.0,202880168.0
sz300719,安达维尔,2020-07-16,13.84,14.98,13.84,14.14,13.95,14999805.0,217497627.0
sz300719,安达维尔,2020-07-17,14.39,14.6,13.0,14.14,14.14,11240735.0,157321601.0
