股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600822,上海物贸,2020-07-15,11.97,12.0,11.28,11.55,12.08,13504444.0,156842649.0
sh600822,上海物贸,2020-07-16,11.41,11.76,10.88,11.05,11.55,7984496.0,91005984.0
sh600822,上海物贸,2020-07-17,11.1,11.39,10.92,11.31,11.05,6503791.0,72744568.0
