股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600983,惠而浦,2020-07-15,5.17,5.21,4.97,5.02,5.14,6982500.0,35414053.0
sh600983,惠而浦,2020-07-16,5.04,5.05,4.88,4.89,5.02,6691412.0,33173667.0
sh600983,惠而浦,2020-07-17,4.9,4.95,4.83,4.88,4.89,4810702.0,23488936.0
