股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300442,普丽盛,2020-07-15,22.2,23.46,22.12,22.8,22.44,2299245.0,52650847.0
sz300442,普丽盛,2020-07-16,22.47,23.96,22.39,22.8,22.8,2687129.0,62272622.0
sz300442,普丽盛,2020-07-17,22.82,24.56,22.5,24.4,22.8,2848249.0,67976098.0
