股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600780,通宝能源,2020-07-15,3.63,3.64,3.53,3.54,3.63,6514021.0,23289791.0
sh600780,通宝能源,2020-07-16,3.54,3.58,3.44,3.46,3.54,5241389.0,18450387.0
sh600780,通宝能源,2020-07-17,3.46,3.51,3.41,3.45,3.46,3860900.0,13304999.0
