股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002129,中环股份,2020-07-15,27.1,29.5,27.1,27.98,26.96,198262518.0,5567295883.0
sz002129,中环股份,2020-07-16,26.5,26.58,25.18,25.18,27.98,157549695.0,4022576870.0
sz002129,中环股份,2020-07-17,23.87,24.5,22.66,23.02,25.18,156556826.0,3649608147.0
