股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000090,天健集团,2020-07-15,9.15,9.31,8.64,8.78,9.27,78361544.0,700779613.0
sz000090,天健集团,2020-07-16,8.75,8.88,8.1,8.15,8.78,67354136.0,573236819.0
sz000090,天健集团,2020-07-17,8.22,8.43,8.15,8.23,8.15,51806566.0,429543003.0
