股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300164,通源石油,2020-07-15,4.41,4.42,4.23,4.24,4.38,11555000.0,49739695.0
sz300164,通源石油,2020-07-16,4.26,4.34,4.15,4.27,4.24,10476880.0,44433656.0
sz300164,通源石油,2020-07-17,4.24,4.49,4.15,4.15,4.27,17725324.0,76412293.0
