股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300152,科融环境,2020-07-15,2.66,2.66,2.48,2.49,2.69,28945200.0,74187089.0
sz300152,科融环境,2020-07-16,2.52,2.62,2.4,2.44,2.49,23850687.0,60167228.0
sz300152,科融环境,2020-07-17,2.44,2.62,2.41,2.54,2.44,29085907.0,73206147.0
