股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600737,中粮糖业,2020-07-15,8.78,8.8,8.44,8.5,8.68,27922928.0,239436840.0
sh600737,中粮糖业,2020-07-16,8.51,8.55,8.11,8.14,8.5,30454883.0,254272791.0
sh600737,中粮糖业,2020-07-17,8.14,8.25,8.05,8.15,8.14,17197102.0,139994113.0
