股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603486,科沃斯,2020-07-15,31.94,32.29,31.09,31.25,31.94,3066061.0,96748046.0
sh603486,科沃斯,2020-07-16,31.55,32.13,29.12,29.2,31.25,4641215.0,141704654.0
sh603486,科沃斯,2020-07-17,29.23,30.5,28.52,29.2,29.2,4846866.0,142689554.0
