股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002739,万达电影,2020-07-15,20.16,20.46,19.25,19.86,20.81,64655282.0,1290059814.0
sz002739,万达电影,2020-07-16,19.83,21.63,19.1,20.08,19.86,119880634.0,2453810334.0
sz002739,万达电影,2020-07-17,20.03,20.03,18.07,18.48,20.08,74903169.0,1401280154.0
