股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600491,XD龙元建,2020-07-15,9.35,9.64,9.2,9.48,9.29,23070894.0,217362925.0
sh600491,龙元建设,2020-07-16,9.7,10.07,9.48,9.88,9.48,43786492.0,429326372.0
sh600491,龙元建设,2020-07-17,10.0,10.02,9.6,9.82,9.88,24742666.0,242353352.0
