股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603707,健友股份,2020-07-15,59.45,61.48,58.66,59.35,59.16,7969311.0,479599196.0
sh603707,健友股份,2020-07-16,59.47,62.7,55.96,56.38,59.35,12539698.0,750757955.0
sh603707,健友股份,2020-07-17,57.84,60.77,57.02,59.28,56.38,7901837.0,468431488.0
