股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600756,浪潮软件,2020-07-15,20.92,21.09,20.03,20.09,20.88,10752201.0,219955422.0
sh600756,浪潮软件,2020-07-16,20.18,20.42,18.99,19.1,20.09,11728893.0,231606777.0
sh600756,浪潮软件,2020-07-17,19.15,19.3,18.68,18.95,19.1,8409873.0,159397159.0
