股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600323,瀚蓝环境,2020-07-15,25.1,25.44,24.7,24.87,25.0,8217590.0,206426491.0
sh600323,瀚蓝环境,2020-07-16,25.08,26.71,24.73,24.88,24.87,13599568.0,349530375.0
sh600323,瀚蓝环境,2020-07-17,25.0,26.07,23.75,24.85,24.88,12196785.0,303184150.0
