股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603638,艾迪精密,2020-07-15,48.92,48.94,47.0,47.33,49.09,2276291.0,108636246.0
sh603638,艾迪精密,2020-07-16,47.8,47.8,45.86,46.32,47.33,2719099.0,127275121.0
sh603638,艾迪精密,2020-07-17,46.23,47.96,46.23,47.37,46.32,1895636.0,89436986.0
