股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000690,宝新能源,2020-07-15,6.34,6.34,6.12,6.34,5.76,55755201.0,352406016.0
sz000690,宝新能源,2020-07-16,6.2,6.55,6.04,6.07,6.34,61523583.0,387974766.0
sz000690,宝新能源,2020-07-17,6.07,6.45,6.04,6.26,6.07,39169122.0,246831799.0
