股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300369,绿盟科技,2020-07-15,24.97,25.23,23.62,23.99,24.94,9165758.0,222620499.0
sz300369,绿盟科技,2020-07-16,24.34,24.34,23.0,23.15,23.99,10595036.0,248855871.0
sz300369,绿盟科技,2020-07-17,23.14,23.33,22.36,22.54,23.15,9595463.0,218446709.0
