股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000727,*ST东科,2020-07-15,1.79,1.82,1.73,1.82,1.82,73898820.0,130078031.0
sz000727,*ST东科,2020-07-16,1.8,1.85,1.76,1.78,1.82,36729574.0,66436229.0
sz000727,*ST东科,2020-07-17,1.77,1.82,1.77,1.79,1.78,27945848.0,50195045.0
