股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600192,长城电工,2020-07-15,5.25,5.27,5.07,5.09,5.23,7225018.0,37238054.0
sh600192,长城电工,2020-07-16,5.09,5.17,4.95,4.98,5.09,7708501.0,38986477.0
sh600192,长城电工,2020-07-17,4.94,5.03,4.94,5.03,4.98,4592523.0,22924302.0
