股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh600841,上柴股份,2020-07-15,8.28,8.37,7.9,7.96,8.29,4511567.0,36224904.0
sh600841,上柴股份,2020-07-16,7.88,8.0,7.48,7.5,7.96,4146904.0,32135952.0
sh600841,上柴股份,2020-07-17,7.62,7.64,7.4,7.47,7.5,2242970.0,16831156.0
