股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz300400,劲拓股份,2020-07-15,17.4,17.88,16.81,17.47,17.23,16718922.0,291423475.0
sz300400,劲拓股份,2020-07-16,17.3,17.3,15.72,15.93,17.47,14335831.0,236687472.0
sz300400,劲拓股份,2020-07-17,15.85,16.29,15.7,15.98,15.93,6845388.0,109553816.0
