股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002511,中顺洁柔,2020-07-15,25.27,26.82,24.82,26.4,25.3,27576038.0,715121739.0
sz002511,中顺洁柔,2020-07-16,26.14,26.56,24.01,24.4,26.4,30935781.0,785790465.0
sz002511,中顺洁柔,2020-07-17,24.32,26.21,24.32,26.01,24.4,32299732.0,826902046.0
