股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz002069,獐子岛,2020-07-15,3.83,3.88,3.68,3.68,3.81,23488052.0,88916672.0
sz002069,獐子岛,2020-07-16,3.67,3.71,3.32,3.4,3.68,24867250.0,87580332.0
sz002069,獐子岛,2020-07-17,3.39,3.56,3.38,3.47,3.4,15631349.0,54151010.0
