股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sh603656,泰禾光电,2020-07-15,15.1,15.37,14.57,14.58,15.08,2045211.0,30438774.0
sh603656,泰禾光电,2020-07-16,14.59,14.73,14.15,14.17,14.58,1317188.0,19000739.0
sh603656,泰禾光电,2020-07-17,14.3,14.47,14.02,14.38,14.17,1123240.0,16031625.0
